essay_id,essay_set,essay,domain1_score,cleaned_essay,normalized_score
12148,5,"The mood created by the author was mostly happiness and thankfulness. Narciso's parents came to the @LOCATION1 with courage without any knowledge of the language nor culture. Narciso feels thankful and graceful to his parents for their love and sacrifice. During the whole memoir, the designer is happy. He explained about how peaceful and grateful his... life with his ""family"" was by keeping is Cuban culture and heritage. The author said that the sense of family had nothing to do with being a blood relative. For paragraph @NUM1 and @DATE1, the mood was pretty sad because Narciso described what hardships his parents had to go through to come to the @LOCATION1. He said I will always be grateful to my parents for their love and sacrifice. During the whole memoir, the author describes how much he honors his parents such as how they not only told him life lessons but also showed him. Narciso Rodriguez ended the story with a happy mood by stating he loves his parents for everything they have done for him overall, this memoir had a variety of different moods at certain times depending on what the author was talking about. But mostly, the author was GRATEFUL.",3,mood created author mostly happiness thankfulness narcisos parent came location courage without knowledge language culture narciso feel thankful graceful parent love sacrifice whole memoir designer happy explained peaceful grateful life family keeping cuban culture heritage author said sense family nothing blood relative paragraph num date mood pretty sad narciso described hardship parent go come location said always grateful parent love sacrifice whole memoir author describes much honor parent told life lesson also showed narciso rodriguez ended story happy mood stating love parent everything done overall memoir variety different mood certain time depending author talking mostly author grateful,0.75
12149,5,"In the memoir the author creates a homey mood. he shows us the smells and tastes of the food, he shows love from his parents, and he shows grattitude for what he has.",1,memoir author creates homey mood show u smell taste food show love parent show grattitude,0.25
12150,5,"The mood created by the author was to me appreshiation, and some sympathy. Heres @NUM1 people that gave up their home, job, family, friends in the hope that they can live a better life with their son in @LOCATION1. I have lots of appreshiation because its just another example to show how much our parents love and want the best fer us. I feel some-what bad fer the parents because they came from Cuba, and moved to @LOCATION1. They didn't know the language, they had to learn everything over, and look for a job that would take imagrants. Most jobs dont take imagrents, so the parents had to work hard to support their son. The love and detication that our parents put in to give us the best is unbelievable. The mood set was appreshiation and simpathy for the people in this story.",3,mood created author appreshiation sympathy here num people gave home job family friend hope live better life son location lot appreshiation another example show much parent love want best fer u feel somewhat bad fer parent came cuba moved location didnt know language learn everything look job would take imagrants job dont take imagrents parent work hard support son love detication parent put give u best unbelievable mood set appreshiation simpathy people story,0.75
12151,5,"The mood in this memoir can be described as anything happy. The author sets a real nostalgic feel about happy memories in the memoir. One of the memories is the kitchen. Rodriguez describes the room as a very peaceful place with music and traditional Cuban food. He says he remembers them and still loves them to this day. He also recalls his freinds and naybors that he used to have over. Even during a time of @CAPS1.S.A racism, the freinds still found ways to make them all happy and all got a long. Another fond memory he re-calls is his parents teaching him life lessons. He says that his parents were scientists back in cuba but moved to @LOCATION1 in order to have a better home. This taught him a lesson that family can matter more then money. Through these fond memories, Rodriguez says that he finds the true deffinition of family.",3,mood memoir described anything happy author set real nostalgic feel happy memory memoir one memory kitchen rodriguez describes room peaceful place music traditional cuban food say remembers still love day also recall freinds naybors used even time capssa racism freinds still found way make happy got long another fond memory recall parent teaching life lesson say parent scientist back cuba moved location order better home taught lesson family matter money fond memory rodriguez say find true deffinition family,0.75
12152,5,"The mood that the author, Narciso Rodriguez, created in the memoir was a feeling of unity and happiness. He explained his life, home, family, and parents. He said that, ""family"", was a great thing in that he learned the real definition. He said that he is most grateful for his caring and selfnassless parents. Narisco wrote about how you don't have to be a blood relative, to be family. He said that he is also grateful to his parents for their love and sacrifice. He said they showed him their lives and those teachings have been the basis of his life. He talked about his culture and how the heart of his home is his kitchen. He loves cooking and his parents taught him how to cook. He also said that in his neighborhood, cultures came together and there was unity and friendship. That was the mood created by the author in the memoir.",3,mood author narciso rodriguez created memoir feeling unity happiness explained life home family parent said family great thing learned real definition said grateful caring selfnassless parent narisco wrote blood relative family said also grateful parent love sacrifice said showed life teaching basis life talked culture heart home kitchen love cooking parent taught cook also said neighborhood culture came together unity friendship mood created author memoir,0.75
12153,5,In the memoir Narciso Rodriguez talks about the meaning of family. Narciso Rodriguez is grateful to have such wonderful parents and that they immagrated to @LOCATION1. He seems to speak in a happy and thankful tone.,1,memoir narciso rodriguez talk meaning family narciso rodriguez grateful wonderful parent immagrated location seems speak happy thankful tone,0.25
12154,5,"The author of the memoir, Narciso Rodriguez creates a caring, happy, and thoughtful mood. By mentioning the Cuban traditions shared in the neighborhood between close friends, and cooking in the kitchen to share a great meal with one another the mood is happy. When Narciso talks about the great friends he made from different heritages and knowing the entire community like family the mood is thoughtful and caring because it shows that the people really appreciated each other's company. It is also caring in the story when Narciso talks about how his parents devoted their lives to making sure that their children and the people they knew had good lives to. When Narciso describes the way his parents struggled during the cold winters, yet they always let others in, shows a very caring mood in the memoir. I also think that the fact that a small, simple apartment they lived in is very important to Narciso because he repeats it several times. I think he does this to show a thoughtful for mood, in that the house was small but through creativity in bringing culture in made it seem much bigger.",4,author memoir narciso rodriguez creates caring happy thoughtful mood mentioning cuban tradition shared neighborhood close friend cooking kitchen share great meal one another mood happy narciso talk great friend made different heritage knowing entire community like family mood thoughtful caring show people really appreciated others company also caring story narciso talk parent devoted life making sure child people knew good life narciso describes way parent struggled cold winter yet always let others show caring mood memoir also think fact small simple apartment lived important narciso repeat several time think show thoughtful mood house small creativity bringing culture made seem much bigger,1.0
12155,5,"The mood created by the author was one of happiness, love, and caring. Not only does it show in his style, but the author also gives details that really create the vibe. In paragraph @NUM1, the author describes the food as ""rich culinary skills and love of cooking,"" and the music as ""passionate Cuban music...mixing with the aromas of the kitchen."" This creates a homely affect to the scene, along with the paragraph about the many ""family members"" that came over for meals. The author describes this and explains that this was all possible, despite the nation's racism, because his parents worked hard to get where they were for the faith that their children would have a better life than they had. With all of the details, the author creates a loving, cultural affect can only be found with great family and friends.",3,mood created author one happiness love caring show style author also give detail really create vibe paragraph num author describes food rich culinary skill love cooking music passionate cuban musicmixing aroma kitchen creates homely affect scene along paragraph many family member came meal author describes explains possible despite nation racism parent worked hard get faith child would better life detail author creates loving cultural affect found great family friend,0.75
12156,5,"In the memoir about family, Narciso Rodriguez creates a loving mood. @CAPS1 creates this mood by being grateful to his parents, welcoming family in their home, and celebrating their traditions with their family. Rodriguez creates a loving mood by being grateful to his parents. @CAPS1 is grateful for their ""love and sacrifice."" @CAPS1 admires them and their courage. This shows a loving mood because it shows how much @CAPS1 cared and loved his parents. Welcoming family in their home showed love. It says, ""My parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" This showed how welcoming people they loved was important. Celebrating traditions and coming together as a family created a loving mood. It showed that they were there for eachother on important occasions. It says, ""...my parents welcomed other refugees to celebrate their arrival to this country..."" This provided a loving mood knowing that they could trust and love eachother. In the memoir, Rodriguez creates a loving mood by being grateful to his parents, welcoming family in their home, and celebrating special occasions with their family.",4,memoir family narciso rodriguez creates loving mood cap creates mood grateful parent welcoming family home celebrating tradition family rodriguez creates loving mood grateful parent cap grateful love sacrifice cap admires courage show loving mood show much cap cared loved parent welcoming family home showed love say parent always kept arm door open many people considered family knowing would u showed welcoming people loved important celebrating tradition coming together family created loving mood showed eachother important occasion say parent welcomed refugee celebrate arrival country provided loving mood knowing could trust love eachother memoir rodriguez creates loving mood grateful parent welcoming family home celebrating special occasion family,1.0
12157,5,"Happiness is the mood described in the memoir of Narciso Rodriguez. Shown throughout the memoir that he is happy about the choice that his Parents had to make for him. The outcome of that is success. Also an example of one time the writer has shown happiness about his parents are the culture that he comes from showing that he is cuban and that he is proud to be what he is. As in the memoir says both his parents had come to america away from their good life to give more opportunities to their child. They had lost their Jobs and didn't know where to go, had no @CAPS1, But they were willing to do anything so it would benefit their child. The writer is very grateful for that because if that didn't happen he wouldn't be here, so appreciating everything his parents did for him this shows some of the things going on in his life.",3,happiness mood described memoir narciso rodriguez shown throughout memoir happy choice parent make outcome success also example one time writer shown happiness parent culture come showing cuban proud memoir say parent come america away good life give opportunity child lost job didnt know go cap willing anything would benefit child writer grateful didnt happen wouldnt appreciating everything parent show thing going life,0.75
12158,5,"The author creates a mood that he is very greatful to his parents. His parents taught him how to cook in a Cuban-style, (wich he loves to cook). ""(and for wich I am eternally greatful)."" His main greatfullness, is of their love and sacrifise. They would take in someone who needed time to get back on their feet, wich he found amazing. ""I will allways be greatful to my parents for their love and sacrifice."" And he is not affraid to let them know, ""I've often told them of my admiration for their strength and perseverance and I've thanked them repetedly."" @CAPS1 the memoir, the auther creates a mood that he is greatful to all his parents love and sacrifices, not only to himself, but to everyone they've helped.",3,author creates mood greatful parent parent taught cook cubanstyle wich love cook wich eternally greatful main greatfullness love sacrifise would take someone needed time get back foot wich found amazing allways greatful parent love sacrifice affraid let know ive often told admiration strength perseverance ive thanked repetedly cap memoir auther creates mood greatful parent love sacrifice everyone theyve helped,0.75
12159,5,I feel like there is one main mood which is thankfulness made up of many different moods. The other moods are reminisceance and hapiness. Thankfulness is focused on in paragraphs @NUM1 and @NUM2. Narciso Rodriguez talks about thankful he is his parents gave up so much to come to @LOCATION1 to give him a better life. He also talks about how his parents taught him how important family and friends were. He showed reminiscence by talking about what his house was like and what the people who made up the house were like. Lastly happiness which is mostly his mood when he remineses his past and family. Those are the moods of his meimor.,3,feel like one main mood thankfulness made many different mood mood reminisceance hapiness thankfulness focused paragraph num num narciso rodriguez talk thankful parent gave much come location give better life also talk parent taught important family friend showed reminiscence talking house like people made house like lastly happiness mostly mood remineses past family mood meimor,0.75
12160,5,"In this memoir about @PERSON1 the reader learns alot about the @CAPS1 by the mood (or tone) of the memoir. The mood of this memoir is greatful, because he is thinking of all the opportunities he got to have since his parents were so caring and selfless.     In the memor the reader learns that parent makes so many sacrifices for their children that helping around the house and thanking them is the least they can do.      In conclusion the mood in the memoir Home: The @CAPS2 prints of Our Lives by Narciso Rodriguez is, happy, and greatful because of the sacrifices made by his parents. A good citation for this is ""even though it meant leaving behind their families, friends, and careers in the country they loved.""",3,memoir person reader learns alot cap mood tone memoir mood memoir greatful thinking opportunity got since parent caring selfless memor reader learns parent make many sacrifice child helping around house thanking least conclusion mood memoir home cap print life narciso rodriguez happy greatful sacrifice made parent good citation even though meant leaving behind family friend career country loved,0.75
12161,5,"The mood Created by the author in the memoir was admiration. First of all @CAPS2 felt proud of his parents because they share ""Cooking duties and the work around the house."" @CAPS1 of all @CAPS2 felt @CAPS3 of knowing cuban background and @CAPS2 was proud because his parents were cuban. @CAPS2 was very admire by his parents because @CAPS2 was proud of being cuban two. These is the mood created by the author in the momoir.",2,mood created author memoir admiration first cap felt proud parent share cooking duty work around house cap cap felt cap knowing cuban background cap proud parent cuban cap admire parent cap proud cuban two mood created author momoir,0.5
12162,5,"The memoir reflects the memories and traditions created in a Cuban family home. The author creates a feel of happiness and gratefulness throughout the story. @CAPS1 uses words like ""passionate"", ""rich"", and ""thanked"" to describe his family and house. @CAPS1 also creates a sense of pride in his parents and family. @CAPS1 discusses how his family was always growing. His parents doors were always open to everyone. @CAPS1 is thankful for that and feels that @CAPS1 is lucky to have such a close knit community of friends and family. The author also mentions what his parents risked and sacraficed by going to the States. @CAPS1 is both proud and thankful of his parents. @CAPS1 says his parents, ""Had come to this country with such courage, without any knowledge of the language or the culture."" @CAPS1 is so proud that his parents were so selfless and put everything on the line so that their future would be better. @CAPS1 is thankful and grateful for everything his parents and family have done.As the author mentions all of this, the readers themselves @MONTH1 remember a bit of their childhood. Some @MONTH1 relate to the story completely while others laugh at certain parts that they too remember about their parents. In the end, the author's right, its the parents that turn this simple house into a loving home.",4,memoir reflects memory tradition created cuban family home author creates feel happiness gratefulness throughout story cap us word like passionate rich thanked describe family house cap also creates sense pride parent family cap discusses family always growing parent door always open everyone cap thankful feel cap lucky close knit community friend family author also mention parent risked sacraficed going state cap proud thankful parent cap say parent come country courage without knowledge language culture cap proud parent selfless put everything line future would better cap thankful grateful everything parent family doneas author mention reader month remember bit childhood month relate story completely others laugh certain part remember parent end author right parent turn simple house loving home,1.0
12163,5,"The author creates a loving, and caring mood. He makes it feel that you too could be invited into their home with open arms. That if you are feeling down they would pick you right up with a warm meal and a cozzy bead. He describes that they left Cuba to come to the land of oppertunities. That this family is filled with the most important thing needed to survive, @CAPS1.",2,author creates loving caring mood make feel could invited home open arm feeling would pick right warm meal cozzy bead describes left cuba come land oppertunities family filled important thing needed survive cap,0.5
12164,5,"In the memoir of Narciso Rodriguez, it gives a cheery, happy safe mood. Paragraph @NUM1 explains a traditional cuban home, with the cooking and music and everything. It's like that in my house, just with @CAPS1 things, not Cuban. Also, the narrator explains how everyone in the neighborhood was a close - knit family of Cuban, spanish and Italian people. No one would hurt one other and every one will help in case of a problem, giving a safe feeling. Lastly, All of paragraph @NUM2 and @NUM3 explains how his parents risked everything to be in the @CAPS2. My parents did the same thing and it makes me feel happy that they did. So, its probably the same for the narrator. In conclusion, the memoir has a good and happy mood to it.",3,memoir narciso rodriguez give cheery happy safe mood paragraph num explains traditional cuban home cooking music everything like house cap thing cuban also narrator explains everyone neighborhood close knit family cuban spanish italian people one would hurt one every one help case problem giving safe feeling lastly paragraph num num explains parent risked everything cap parent thing make feel happy probably narrator conclusion memoir good happy mood,0.75
12165,5,the mood created by the author in the memoir was mutule in the begining it was about move to a New contrey they did seem faced by it they were more into giveing there child a better life and in the end it really sounds like they were all happy they welcomed people that moved from somwhere els into there home and welcomed them I think overall it was a happy mood that was created by the author,2,mood created author memoir mutule begining move new contrey seem faced giveing child better life end really sound like happy welcomed people moved somwhere el home welcomed think overall happy mood created author,0.5
12166,5,"The mood created @CAPS1 the author in the memoir was grateful and loving. In one of the paragraphs, Narciso said, ""I will always be grateful to my parents for their love and sacrafice."" @CAPS1 saying this, @CAPS2 is saying that @CAPS2 is grateful that his parents would give up their lives as they knew it for him. @CAPS2 said that @CAPS2 learned the real definition of ""family."" @CAPS2 knows that members in a family would give up anything to help another member of the family. @CAPS2 also said, ""I will never forget how my parents turned this simple house into a home."" His family helped create a good home with love.",2,mood created cap author memoir grateful loving one paragraph narciso said always grateful parent love sacrafice cap saying cap saying cap grateful parent would give life knew cap said cap learned real definition family cap know member family would give anything help another member family cap also said never forget parent turned simple house home family helped create good home love,0.5
12167,5,"The mood created in the memoir ""Narciso Rodriguez"" by Narciso Rodriguez is very happy. The mood is happy because all you read are good things @CAPS1 put you in a good. one example is ""Growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" @CAPS1 means to me that any one can be your family.",1,mood created memoir narciso rodriguez narciso rodriguez happy mood happy read good thing cap put good one example growing environment instilled great sense family nothing blood relative cap mean one family,0.25
12168,5,"I think the overall mood created by the author, is comfort. For example, in paragraph @NUM1, the author writes, ""Passionate Cuban music filled the air, mixing with the aromas of the kitchen."" the author tries to set the scene and give the reader a good sense of what growing up in his home was like.Also, the fact that they took relatives in and helped them get their lives back together again is comforting. In paragraph @NUM2, he writes, ""Countless extended family members came and went-and there was often someone staying with us temporarily until they were able to get back on their feet."" the family knew that their family would do the same for them if they ever needed somewhere to stay.Finally, the amount of love and caring in the house is very strong. Paragraph @NUM3 is all about how much the author cares about his parents and is very grateful to them. the comforting sense of a home is very important to Narciso Rodriguez, the author, and also his very large family.",2,think overall mood created author comfort example paragraph num author writes passionate cuban music filled air mixing aroma kitchen author try set scene give reader good sense growing home likealso fact took relative helped get life back together comforting paragraph num writes countless extended family member came wentand often someone staying u temporarily able get back foot family knew family would ever needed somewhere stayfinally amount love caring house strong paragraph num much author care parent grateful comforting sense home important narciso rodriguez author also large family,0.5
12169,5,"The author's mood was wondering and near the end, it changed you happiness. I thought the mood was wondering at first because he was wondering what ""home"" was all about. Then, it was changed to happiness because now the author knew what ""home"" is all about.",1,author mood wondering near end changed happiness thought mood wondering first wondering home changed happiness author knew home,0.25
12170,5,"Fashion designer Narciso Rodriguez is a firm beiliever in friendship and family values. In a selection from Home: the Blueprints of Our Lives, he describes the mood, or the feeling created by an author, in his childhood one of family and people with helping hands. Narciso says that everybody in his neighbor hood were ""immigrants who extended a hand to people who, while not necessarily their own kind, were clearly in need."" This shows helpfulness espically in a time when racism and segregation were big in the States. Secondly, their was a sense of family in all of the people at Narciso's house. There was often people staying in his house because they temporarily needed a place to stay until they got back on their feet. The Rodriguez's beilieved these people would do the same thing for them in return. Finally, Narciso can not express how grateful he is to have the importance of friends and family put on him so early in his life. Without his parents stressing the fact that family is not only your blood relatives, he would never have beilived that family and helping hands were so important. A mood of family qualities and helpfulness pre vails in Narciso Rodriguez's memoir. ",4,fashion designer narciso rodriguez firm beiliever friendship family value selection home blueprint life describes mood feeling created author childhood one family people helping hand narciso say everybody neighbor hood immigrant extended hand people necessarily kind clearly need show helpfulness espically time racism segregation big state secondly sense family people narcisos house often people staying house temporarily needed place stay got back foot rodriguezs beilieved people would thing return finally narciso express grateful importance friend family put early life without parent stressing fact family blood relative would never beilived family helping hand important mood family quality helpfulness pre vails narciso rodriguezs memoir,1.0
12171,5,The @CAPS1 is writing in first person narrative. The @CAPS2 sets a tone with and about How he is so proud of his cuban relationship and haritage. He is also very happy and proud about how he has great parents and a great house and very very fund memories of all these things. He also explains and talks about other people and how it was hard to leave cuba and come to america. That is how the @CAPS1 sets the tone for this story.,2,cap writing first person narrative cap set tone proud cuban relationship haritage also happy proud great parent great house fund memory thing also explains talk people hard leave cuba come america cap set tone story,0.5
12172,5,The mood in this memoir is happy. I think the mood is happy because Narciso Rodriguez was greatful for mostley everything in his life. In Narciso's neighborhood in the @CAPS1 Came together in great solidarity and friendship. All though they had were diffrent cultures.,1,mood memoir happy think mood happy narciso rodriguez greatful mostley everything life narcisos neighborhood cap came together great solidarity friendship though diffrent culture,0.25
12173,5,"In the memoir ""Narciso Rodriguez"", what is the mood created by the author?The mood that the authors creates while writing this passage is very cultural like. Because she reason is. That he uses good detail in decribing the home of the character. For example, @CAPS1 Cuban music (which I adore to this day). This shows that there was some beautifull cultural music.Another way is that he is in a cultral mood is when he says. ""My young parents created our traditional cuban home."" This shows that they took what they had in Cuba and brang it to @LOCATION1. Also that they wanted it to be like home in which they miss.In this memoir there @MONTH1 have been other ways to describe the mood of what the author created. But I think the cultral mood is one of the bigger ones. Thats what I showed you in these two paragraphs.",2,memoir narciso rodriguez mood created authorthe mood author creates writing passage cultural like reason us good detail decribing home character example cap cuban music adore day show beautifull cultural musicanother way cultral mood say young parent created traditional cuban home show took cuba brang location also wanted like home missin memoir month way describe mood author created think cultral mood one bigger one thats showed two paragraph,0.5
12174,5,"A house is not a home without family, and a family is not a family without its trails, struggles, and happiness. The mood in the memoir was to show what family is, that its much more than blood. It's unity, friendship and laughter, its the tears, pain and heartache. Its about how you can start in the slums and work your way up but one thing is never going to change, and that's family. Home doesnt matter about the physical space of the dwelling, but about the relationships and memories you make there. Home is where unity, satisfaction, happpness, and imagination come together in one unorganized way, but it doesnt mean that it won't have trails like racism that almost every minority has to deal with even Narciso Rodriguez dealt with it. I deal with it to, I get called cracker and n**** on a daily baised, I dont know how I would get through it without family.",2,house home without family family family without trail struggle happiness mood memoir show family much blood unity friendship laughter tear pain heartache start slum work way one thing never going change thats family home doesnt matter physical space dwelling relationship memory make home unity satisfaction happpness imagination come together one unorganized way doesnt mean trail like racism almost every minority deal even narciso rodriguez dealt deal get called cracker n daily baised dont know would get without family,0.5
12175,5,"The author in this memoir created a mood that showed how @CAPS1 felt about this house and his parents. He appreciated the house and was grateful for his parents. He is grateful for his parents and for their love and sacrifice. He is grateful they love and care for him. He says, ""I've often told them what they did was a much more courageous thing than I could have ever done. I've often told them of my admiration for their strength and perseverance."" @CAPS1 appreciates this house and how his parents made it into a home. He appreciates how his parents always kept their arms and their door open to the many people they considered family.So in this memoir the author created a mood that showed greatfulness and appreciation.",2,author memoir created mood showed cap felt house parent appreciated house grateful parent grateful parent love sacrifice grateful love care say ive often told much courageous thing could ever done ive often told admiration strength perseverance cap appreciates house parent made home appreciates parent always kept arm door open many people considered familyso memoir author created mood showed greatfulness appreciation,0.5
12176,5,"mood created by the @CAPS1 in the memoire. The @CAPS1 memoir in cube was real grandpareAts, aunts dertha @CAPS2 and their cousins Arnold, Maria, and last but not least Rosemary also lived by. had language or the cultureThe childre a much much better life were they are staying now facy cutrarl hardships",1,mood created cap memoire cap memoir cube real grandpareats aunt dertha cap cousin arnold maria last least rosemary also lived language culturethe childre much much better life staying facy cutrarl hardship,0.25
12177,5,"The author of this memoir put a mood to it. The mood of this is very loving, because the parents gave everything to make their child's life easier. There is also a very friendly and caring feeling for because the article says how their neighborhood is mostly immigrants and that they are a close-knit community of honest, hardworking immigrants extended their hands to people well in need. I would say all the moods in this memoir is loving, caring, friendship, and equality.",2,author memoir put mood mood loving parent gave everything make child life easier also friendly caring feeling article say neighborhood mostly immigrant closeknit community honest hardworking immigrant extended hand people well need would say mood memoir loving caring friendship equality,0.5
12178,5,In the memoir the mood created by the author is the mood of happiness and appritiation. This has the mood of happiness because it just fills you with happiness to know the everyone can be one big family no matter what race and having realized that anyone can be family even if their not a blood relative. This memoir gives you the feeling of appritiation because it makes you appritiate what you have and appritiate having any kind of family. Also just to have everyone united as one and be thankful for my culture and it kind of makes me want to explore my culture and express it more.,2,memoir mood created author mood happiness appritiation mood happiness fill happiness know everyone one big family matter race realized anyone family even blood relative memoir give feeling appritiation make appritiate appritiate kind family also everyone united one thankful culture kind make want explore culture express,0.5
12179,5,"The @CAPS1 created by the author of the memoir is warm and inviting. In this quote the authors childhood is revealed and how he feels about it, ""The innocence of childhood, the congregation of the family and friends, and endless celebrations that encompassed both, forms the backdrop to life in our warm home. Also when the author says this it creats a happy @CAPS1 and shows how greatful he is to his parent's, ""I will always be greatful to my parents for their love and sacrifice. The last qout wraps up his feeling about his life and how he feels ""It was in the warmth of the kitchen in this humble house where a cuban feast always filled the air with not just scent and music but life and love./I will never forget how my parents turned this simple house into a home."" This quote show the love and warmth of everyone in the family and how a house can bring people together. This showed the warmth, love and selflessness of the family.",4,cap created author memoir warm inviting quote author childhood revealed feel innocence childhood congregation family friend endless celebration encompassed form backdrop life warm home also author say creats happy cap show greatful parent always greatful parent love sacrifice last qout wrap feeling life feel warmth kitchen humble house cuban feast always filled air scent music life lovei never forget parent turned simple house home quote show love warmth everyone family house bring people together showed warmth love selflessness family,1.0
12180,5,The mood that the author was trying to show was calm. I think thats what he was trying to show because Narciso is talking about his family and when he was growing up. Narciso also talked about what kinds of things happened at his house when he was a kid. One thing he talked about was how his landlords daughter was his first babysitter and first friend. He also talked about how his parents showed him thier cooking skills and thier passion for cooking.,2,mood author trying show calm think thats trying show narciso talking family growing narciso also talked kind thing happened house kid one thing talked landlord daughter first babysitter first friend also talked parent showed thier cooking skill thier passion cooking,0.5
12181,5,"The mood created by the author in the memoir is great @CAPS1. Narciso loved to cook. ""A love of cooking that is still with me today."" Narciso loved his parents very much. ""I will always be grateful to my parents For their love and sacrifice."" The Rodriguez family help people come into ther house hold. ""It was in this simple house that my parents welcomed other refugees to celebrate their arrival to this country"". This was the mood created by the author in the memoir.",3,mood created author memoir great cap narciso loved cook love cooking still today narciso loved parent much always grateful parent love sacrifice rodriguez family help people come ther house hold simple house parent welcomed refugee celebrate arrival country mood created author memoir,0.75
12182,5,"In this memoir, Narciso talks about how it was hard to be raised by immagrant parents in @LOCATION1, getting cruddy jobs for low pay, but his home is his home, where all of his memories are. In my opinion, his mood is happy, and joyful, based on how much he talks about his home.",2,memoir narciso talk hard raised immagrant parent location getting cruddy job low pay home home memory opinion mood happy joyful based much talk home,0.5
12183,5,"The author created a mood in The memoir. The auThor use a mood of @CAPS1 @CAPS2 The memoir. The auThor showed This by ""alegrai graced our kitchen table more often Than noT."" This shows That The auThor used a mood oF @CAPS1 @CAPS2 The memoir",1,author created mood memoir author use mood cap cap memoir author showed alegrai graced kitchen table often show author used mood cap cap memoir,0.25
12184,5,"Narciso Rodriguez by Narciso Rodriguez is a memoir from Home: The Blueprints of Our Lives and it is about Narciso Rodriguez's early life. The major mood in the memoir is honesty and truthfulness. This is because the author talks about that you don't want to hear or that makes you sad to hear. For example, the author tells us about racism and how it was normal in the United States but the community overcame it: ""a time when overt racism was the norm and segregation prevailed in the United States. In our neighborhood, despite customs elsewhere, all of these cultures came together in great solidarity and friendship. It was a close  knit community of honest, hardworking immigrants who extended a hand to people who, while not necessarily their own kind, were clearly in need"" (@NUM1). In conclusion, the mood of the memoir is honesty and truthfulness because the author tells us about things that might make us uncomfortable.",3,narciso rodriguez narciso rodriguez memoir home blueprint life narciso rodriguezs early life major mood memoir honesty truthfulness author talk want hear make sad hear example author tell u racism normal united state community overcame time overt racism norm segregation prevailed united state neighborhood despite custom elsewhere culture came together great solidarity friendship close  knit community honest hardworking immigrant extended hand people necessarily kind clearly need num conclusion mood memoir honesty truthfulness author tell u thing might make u uncomfortable,0.75
12185,5,"The mood in this memoir I believe  is appreciation and caring towards others. @NUM1 home as well as neighborhood was a place of unity and caring for one another like a family. In the memoir it says that people were always coming in and out of the house for a place to stay or for a meal to eat and were always welcomed with open arms. ""Family""  to him didn't mean you were related but were loved and cared for by other and with that mindset he had a huge family. His parent left behind their lives in Cuba where they were both scientists and had friends and family there for their son. They knew that the United States had better oppurtunitis for Narciso (in which he becomes a designer). He states several times how grateful he is of his parents for them to move to the @LOCATION3 for him as well as making his house feel like a home.",3,mood memoir believe appreciation caring towards others num home well neighborhood place unity caring one another like family memoir say people always coming house place stay meal eat always welcomed open arm family didnt mean related loved cared mindset huge family parent left behind life cuba scientist friend family son knew united state better oppurtunitis narciso becomes designer state several time grateful parent move location well making house feel like home,0.75
12186,5,"The mood created by the author in the memoir is. First, the moon that I think is a warm and and saying there's no place like home feeling. In @CAPS1 @NUM1 it states all of these cultures came together in great solidarity and friendship as in home and and the people around us is like family and we come and unit as friends and families. Also Narciso Rodriguez says in paragraph @NUM2 ""I will never forget how my parents turned this simple house into a home. To finish my describtion of the mood created by the author in this memoir of Narciso Rodriguez theres no place like to feel at home.",2,mood created author memoir first moon think warm saying there place like home feeling cap num state culture came together great solidarity friendship home people around u like family come unit friend family also narciso rodriguez say paragraph num never forget parent turned simple house home finish describtion mood created author memoir narciso rodriguez there place like feel home,0.5
12187,5,"In the memoir, ""Narciso Rodriguez"" from Home: The @CAPS1 @CAPS2 of our Lives the overall mood of the author is greatfulness. Narciso begins the memoir by telling us how much @CAPS3 appreciates his culture and all that his parents do for him In paragraph @NUM1, ""... And unwittenly passed on to me the rich culinary skills and love of cooking... (For which I am eternally greatful)"" @CAPS3 has an optemistic outlook on every aspect of his family and his culture. Most of it had to do with how @CAPS3 grew up and was born into a family who had just finished their hardships of getting int @LOCATION1.",2,memoir narciso rodriguez home cap cap life overall mood author greatfulness narciso begin memoir telling u much cap appreciates culture parent paragraph num unwittenly passed rich culinary skill love cooking eternally greatful cap optemistic outlook every aspect family culture cap grew born family finished hardship getting int location,0.5
12188,5,"The mood created by the author in this memoir was nostalgic. @PERSON1 remembers all the happy times he had, and memories that took place in his home. In paragraph two, he reflects back on how in his traditional Cuban home, where the heart was the kitchen. He remembers his parents love for cooking, and how eternally grateful he is it got passed down to him. @PERSON1 remembers the passionate Cuban music mixing with the aromas of the kitchen. In paragraph three and four, he tells how the environment he grew up in instilled that ""family"" had nothing to do with a blood relative. He recalls past neighbors, and surrogate grandparents, his aunts and cousins. @PERSON1 remembers how there was always someone at the dinner table, and usually someone staying with them until they could get back on their feet. In paragraphs five, six, and seven, @PERSON1 expresses his gratitude towards his parents, and how much they had to sacrifice. He states that, ""I will never forget how my parents turned this simple house into a home."" The home @PERSON1 lived in had many happy memories, and instilled that family and friends were important no matter what.",4,mood created author memoir nostalgic person remembers happy time memory took place home paragraph two reflects back traditional cuban home heart kitchen remembers parent love cooking eternally grateful got passed person remembers passionate cuban music mixing aroma kitchen paragraph three four tell environment grew instilled family nothing blood relative recall past neighbor surrogate grandparent aunt cousin person remembers always someone dinner table usually someone staying could get back foot paragraph five six seven person express gratitude towards parent much sacrifice state never forget parent turned simple house home home person lived many happy memory instilled family friend important matter,1.0
